TRACKER,DATE,TIME,GS Lat,GS Lon,GS Alt asl,TRACKER Lat,TRACKER Lon,TRACKER Alt asl,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI Down,RSSI Up,Horizontal range (ft),Alt AGL (ft),Total range (ft),LoRa Max Range (kft),LoRa Success Rate,BATT,GS_batt_v,Down Sent,Down Rcvd,Found Sent,Up Sent,Up Rccvd,Found rocket ID,Found rocket lat,Found rocket lon,Found rocket altitude,Found rocket fix,Found rocket batt_v,Found RSSI,GS_ASL_offset
ElBlastoTr2,2025-08-22,12:36:42.201,47.99017,-81.85088,1234.1,47.95092,-81.82553,8080.9,3,54,-53,99,0x03,28,2,17,6,-117,-122,15614.18,6848.793,17049.355,69.746,68%,4.081,3.699,5563,714,0,686,5044,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:43.191,47.99017,-81.85088,1234.1,47.95090,-81.82532,8027.0,3,53,-54,99,0x03,28,2,17,6,-116,-118,15643.84,6794.899,17054.984,78.405,68%,4.073,3.699,5564,715,0,687,5045,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:44.182,47.99017,-81.85088,1234.1,47.95087,-81.82510,7971.2,3,58,-57,102,0x03,28,1,17,7,-110,-119,15674.08,6739.118,17060.622,156.741,68%,4.073,3.696,5565,716,0,688,5046,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:45.203,47.99017,-81.85088,1234.1,47.95085,-81.82486,7913.9,3,57,-55,101,0x03,28,3,18,3,-113,-113,15706.05,6681.851,17067.503,111.190,68%,4.080,3.696,5566,717,0,689,5047,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:46.192,47.99017,-81.85088,1234.1,47.95082,-81.82464,7858.6,3,51,-52,102,0x03,28,1,17,6,-114,-115,15736.34,6626.526,17073.847,99.290,68%,4.080,3.697,5567,718,0,690,5048,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:47.183,47.99017,-81.85088,1234.1,47.95077,-81.82442,7805.5,3,55,-52,105,0x03,28,0,21,3,-113,-116,15774.74,6573.370,17088.728,111.677,70%,4.079,3.694,5568,719,0,691,5049,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:48.200,47.99017,-81.85088,1234.1,47.95074,-81.82420,7751.0,3,55,-55,102,0x03,28,1,19,4,-109,-121,15805.97,6518.938,17096.744,177.346,73%,4.079,3.700,5569,720,0,692,5050,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:49.191,47.99017,-81.85088,1234.1,47.95070,-81.82397,7696.5,3,55,-54,103,0x03,28,0,18,5,-110,-114,15845.72,6464.423,17112.837,158.457,74%,4.080,3.696,5570,721,0,693,5051,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:50.181,47.99017,-81.85088,1234.1,47.95067,-81.82376,7641.8,3,51,-57,105,0x03,28,3,17,4,-111,-116,15876.07,6409.715,17120.395,141.496,74%,4.080,3.699,5571,722,0,694,5052,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:51.202,47.99017,-81.85088,1234.1,47.95064,-81.82355,7587.2,3,50,-55,104,0x03,28,2,15,7,-112,-116,15905.65,6355.092,17127.492,126.343,75%,4.081,3.695,5572,723,0,695,5053,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:53.182,47.99017,-81.85088,1234.1,47.95057,-81.82313,7475.8,3,52,-55,105,0x03,27,1,18,5,-115,-119,15974.80,6243.717,17150.880,89.833,70%,4.077,3.696,5574,724,0,696,5054,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:54.203,47.99017,-81.85088,1234.1,47.95054,-81.82293,7420.1,3,49,-56,104,0x03,27,2,20,2,-118,-119,16004.15,6188.049,17158.072,63.714,70%,4.077,3.696,5575,725,0,697,5055,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:55.191,47.99017,-81.85088,1234.1,47.95052,-81.82275,7366.5,3,47,-55,103,0x03,28,1,18,6,-120,-121,16031.75,6134.394,17164.580,50.697,70%,4.075,3.696,5576,726,0,698,5056,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:57.203,47.99017,-81.85088,1234.1,47.95046,-81.82236,7258.0,3,46,-53,93,0x03,28,1,18,4,-114,-126,16089.39,6025.886,17180.082,101.517,64%,4.075,3.696,5578,728,0,699,5058,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:36:58.191,47.99017,-81.85088,1234.1,47.95044,-81.82218,7204.6,3,38,-54,94,0x03,28,2,19,4,-117,-118,16116.41,5972.510,17186.775,71.989,65%,4.086,3.697,5579,729,0,700,5059,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:01.192,47.99017,-81.85088,1234.1,47.95041,-81.82166,7038.1,3,40,-56,88,0x03,28,3,16,5,-114,-122,16180.75,5806.047,17190.199,102.094,60%,4.079,3.697,5582,730,0,701,5060,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:02.181,47.99017,-81.85088,1234.1,47.95039,-81.82151,6981.2,3,38,-57,98,0x03,28,3,17,5,-113,-125,16205.80,5749.075,17194.657,114.728,63%,4.091,3.700,5583,731,0,702,5061,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:03.202,47.99017,-81.85088,1234.1,47.95039,-81.82134,6922.8,3,44,-58,97,0x03,28,1,16,8,-117,-120,16224.36,5690.725,17192.757,72.472,65%,4.091,3.696,5584,732,0,703,5062,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:05.244,47.99017,-81.85088,1234.1,47.95036,-81.82099,6806.3,3,38,-57,88,0x03,28,3,18,4,-110,-124,16270.35,5574.226,17198.063,162.703,63%,4.081,3.696,5586,733,0,704,5063,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:06.202,47.99017,-81.85088,1234.1,47.95036,-81.82082,6744.0,3,43,-55,94,0x03,28,0,20,4,-110,-117,16289.82,5511.926,17196.424,162.898,65%,4.081,3.687,5587,734,0,705,5064,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:07.192,47.99017,-81.85088,1234.1,47.95036,-81.82066,6695.1,3,46,-53,92,0x03,28,2,15,8,-112,-114,16307.43,5463.032,17197.522,129.535,65%,4.062,3.698,5588,735,0,706,5065,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:09.200,47.99017,-81.85088,1234.1,47.95039,-81.82034,6588.9,3,32,-51,79,0x03,28,1,18,6,-107,-114,16334.79,5356.844,17190.090,230.735,59%,4.082,3.696,5590,736,0,707,5066,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:10.192,47.99017,-81.85088,1234.1,47.95039,-81.82020,6536.4,3,39,-54,91,0x03,28,1,20,4,-118,-113,16350.46,5304.299,17188.698,65.092,59%,4.082,3.698,5591,737,0,708,5067,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:11.182,47.99017,-81.85088,1234.1,47.95039,-81.82002,6482.7,3,43,-52,90,0x03,28,1,16,7,-118,-119,16369.79,5250.601,17190.614,65.169,59%,4.078,3.696,5592,738,0,709,5068,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:13.192,47.99017,-81.85088,1234.1,47.95039,-81.81969,6378.9,3,41,-52,86,0x03,28,2,17,5,-111,-123,16407.87,5146.762,17195.530,146.235,55%,4.082,3.695,5594,739,0,710,5069,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:14.183,47.99017,-81.85088,1234.1,47.95039,-81.81950,6325.8,3,47,-52,84,0x03,28,2,16,6,-114,-115,16428.85,5093.701,17199.770,103.659,55%,4.082,3.698,5595,740,0,711,5070,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:15.202,47.99017,-81.85088,1234.1,47.95041,-81.81931,6271.9,3,45,-55,76,0x03,28,3,17,2,-113,-119,16442.34,5039.807,17196.789,116.403,55%,4.079,3.673,5596,741,0,712,5071,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:16.192,47.99017,-81.85088,1234.1,47.95044,-81.81915,6216.6,3,36,-55,76,0x03,28,1,18,5,-114,-117,16453.04,4984.525,17190.913,103.812,55%,4.079,3.699,5597,742,0,713,5072,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:17.184,47.99017,-81.85088,1234.1,47.95046,-81.81901,6160.4,3,35,-55,79,0x03,28,2,18,4,-114,-116,16461.18,4928.284,17182.496,103.863,57%,4.079,3.695,5598,743,0,714,5073,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:18.200,47.99017,-81.85088,1234.1,47.95049,-81.81886,6107.1,3,36,-51,69,0x03,28,1,19,5,-112,-117,16469.73,4874.967,17175.486,130.824,59%,4.068,3.698,5599,744,0,715,5074,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:19.195,47.99017,-81.85088,1234.1,47.95052,-81.81873,6055.1,3,30,-52,72,0x03,28,3,19,3,-116,-116,16476.62,4822.986,17167.423,82.579,59%,4.068,3.696,5600,745,0,716,5075,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:20.212,47.99017,-81.85088,1234.1,47.95054,-81.81861,6001.9,3,33,-53,85,0x03,28,1,18,5,-115,-119,16482.91,4769.803,17158.604,92.690,59%,4.081,3.699,5601,746,0,717,5076,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:21.201,47.99017,-81.85088,1234.1,47.95054,-81.81847,5949.5,3,39,-51,84,0x03,28,2,17,5,-115,-116,16499.90,4717.369,17160.444,92.786,61%,4.081,3.695,5602,747,0,718,5077,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:22.193,47.99017,-81.85088,1234.1,47.95057,-81.81830,5898.0,3,42,-51,77,0x03,28,1,18,5,-118,-122,16511.03,4665.958,17157.102,65.732,63%,4.076,3.696,5603,748,0,719,5078,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:23.181,47.99017,-81.85088,1234.1,47.95059,-81.81813,5845.6,3,41,-51,75,0x03,28,2,15,6,-113,-117,16522.70,4613.557,17154.168,116.972,63%,4.076,3.700,5604,749,0,720,5079,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:25.193,47.99017,-81.85088,1234.1,47.95062,-81.81782,5736.4,3,42,-54,78,0x03,28,1,17,6,-113,-116,16552.36,4504.262,17153.731,117.182,61%,4.080,3.695,5606,750,0,721,5080,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:26.181,47.99017,-81.85088,1234.1,47.95067,-81.81764,5680.4,3,44,-55,72,0x03,28,2,18,4,-116,-117,16556.54,4448.337,17143.172,82.979,64%,4.076,3.693,5607,751,0,722,5081,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:27.202,47.99017,-81.85088,1234.1,47.95070,-81.81749,5626.5,3,38,-50,69,0x03,28,2,15,7,-114,-118,16567.17,4394.370,17139.532,104.532,65%,4.076,3.694,5608,752,0,723,5082,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:28.195,47.99017,-81.85088,1234.1,47.95072,-81.81734,5574.1,3,36,-52,76,0x03,28,2,16,5,-117,-120,16576.29,4341.995,17135.006,74.044,66%,4.076,3.698,5609,753,0,724,5083,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:29.182,47.99017,-81.85088,1234.1,47.95074,-81.81719,5521.3,3,39,-54,75,0x03,28,3,18,3,-116,-123,16586.69,4289.206,17131.779,83.130,69%,4.085,3.696,5610,754,0,725,5084,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:30.202,47.99017,-81.85088,1234.1,47.95077,-81.81703,5467.6,3,40,-54,68,0x03,28,1,16,7,-114,-117,16597.82,4235.526,17129.216,104.725,72%,4.085,3.698,5611,755,0,726,5085,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:31.194,47.99017,-81.85088,1234.1,47.95082,-81.81689,5414.4,3,36,-50,71,0x03,28,1,16,7,-119,-115,16599.55,4182.313,17117.815,58.897,73%,4.078,3.695,5612,756,0,727,5086,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:32.181,47.99017,-81.85088,1234.1,47.95085,-81.81674,5362.5,3,37,-51,66,0x03,28,2,15,7,-118,-128,16609.69,4130.424,17115.056,66.124,73%,4.078,3.698,5613,757,0,728,5087,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:35.183,47.99017,-81.85088,1234.1,47.95098,-81.81629,5193.6,3,38,-57,70,0x03,28,4,16,5,-118,-121,16624.96,3961.529,17089.966,66.185,68%,4.077,3.694,5616,758,0,729,5088,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:36.201,47.99017,-81.85088,1234.1,47.95100,-81.81615,5139.4,3,38,-52,70,0x03,28,0,19,6,-116,-118,16634.93,3907.278,17087.178,83.372,68%,4.077,3.698,5617,759,0,730,5089,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:38.183,47.99017,-81.85088,1234.1,47.95108,-81.81585,5030.3,3,37,-52,69,0x03,28,1,18,6,-118,-126,16647.99,3798.236,17075.318,66.277,66%,4.066,3.676,5619,761,0,731,5091,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:39.200,47.99017,-81.85088,1234.1,47.95110,-81.81570,4976.5,3,35,-53,75,0x03,28,1,18,6,-121,-122,16658.29,3744.443,17073.488,46.949,66%,4.066,3.694,5620,762,0,732,5092,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:41.182,47.99017,-81.85088,1234.1,47.95118,-81.81543,4873.5,3,38,-52,68,0x03,28,2,17,4,-113,-123,16668.63,3641.365,17061.296,118.005,60%,4.080,3.695,5622,764,0,733,5092,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:42.201,47.99017,-81.85088,1234.1,47.95121,-81.81529,4820.8,3,40,-52,70,0x03,28,2,20,2,-110,-120,16678.55,3588.744,17059.851,166.786,61%,4.086,3.697,5623,765,0,734,5093,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:43.192,47.99017,-81.85088,1234.1,47.95126,-81.81516,4767.4,3,35,-54,68,0x03,28,1,18,5,-118,-113,16680.08,3535.348,17050.201,66.405,62%,4.086,3.695,5624,766,0,735,5094,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:44.211,47.99017,-81.85088,1234.1,47.95128,-81.81503,4712.3,3,38,-56,64,0x03,28,2,17,5,-112,-122,16689.09,3480.227,17047.680,132.566,62%,4.077,3.697,5625,767,0,736,5095,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:45.203,47.99017,-81.85088,1234.1,47.95131,-81.81488,4655.2,3,37,-56,67,0x03,28,1,16,8,-110,-113,16698.98,3423.094,17045.808,166.990,62%,4.077,3.694,5626,768,0,737,5096,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:46.220,47.99017,-81.85088,1234.1,47.95136,-81.81474,4600.4,3,37,-54,68,0x03,28,3,16,6,-112,-112,16701.02,3368.320,17036.898,132.661,63%,4.077,3.694,5627,769,0,738,5097,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:47.181,47.99017,-81.85088,1234.1,47.95139,-81.81461,4546.4,3,35,-53,67,0x03,28,1,22,2,-110,-111,16710.66,3314.324,17035.766,167.107,64%,4.077,3.694,5628,770,0,739,5098,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:48.201,47.99017,-81.85088,1234.1,47.95141,-81.81447,4490.6,3,35,-57,71,0x03,28,2,17,5,-110,-111,16720.83,3258.471,17034.981,167.208,64%,4.077,3.694,5629,771,0,740,5099,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:49.193,47.99017,-81.85088,1234.1,47.95146,-81.81433,4434.7,3,37,-54,72,0x03,28,2,18,3,-109,-111,16723.39,3202.645,17026.910,187.640,64%,4.077,3.696,5630,772,0,741,5099,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:50.182,47.99017,-81.85088,1234.1,47.95149,-81.81419,4381.7,3,38,-53,70,0x03,28,4,14,6,-111,-110,16734.05,3149.633,17027.502,149.142,67%,4.077,3.698,5631,773,0,742,5100,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:51.201,47.99017,-81.85088,1234.1,47.95152,-81.81405,4329.2,3,37,-51,72,0x03,28,2,19,4,-110,-113,16744.48,3097.080,17028.119,167.445,68%,4.079,3.697,5632,774,0,743,5101,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:52.191,47.99017,-81.85088,1234.1,47.95154,-81.81391,4275.2,3,35,-54,70,0x03,28,1,15,8,-116,-115,16754.94,3043.117,17028.683,83.974,68%,4.079,3.697,5633,775,0,744,5102,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:54.206,47.99017,-81.85088,1234.1,47.95161,-81.81363,4173.8,3,37,-52,69,0x03,28,3,17,4,-114,-125,16768.04,2941.723,17023.776,105.799,63%,4.081,3.675,5635,777,0,745,5104,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:55.192,47.99017,-81.85088,1234.1,47.95164,-81.81349,4120.9,3,36,-52,71,0x03,28,2,18,4,-107,-114,16778.53,2888.780,17025.046,237.003,64%,4.079,3.695,5636,778,0,746,5105,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:56.183,47.99017,-81.85088,1234.1,47.95167,-81.81335,4068.4,3,37,-53,67,0x03,28,1,22,1,-113,-109,16788.93,2836.310,17026.485,118.857,64%,4.079,3.696,5637,779,0,747,5106,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:57.230,47.99017,-81.85088,1234.1,47.95172,-81.81322,4015.6,3,38,-53,66,0x03,28,3,18,3,-111,-113,16792.34,2783.475,17021.136,149.662,64%,4.079,3.695,5638,780,0,748,5107,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:58.191,47.99017,-81.85088,1234.1,47.95174,-81.81307,3962.6,3,35,-51,71,0x03,27,1,16,6,-112,-116,16803.63,2730.551,17023.705,133.476,67%,4.061,3.695,5639,781,0,749,5108,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:37:59.210,47.99017,-81.85088,1234.1,47.95177,-81.81293,3912.0,3,35,-49,71,0x03,28,3,14,7,-109,-114,16814.37,2679.869,17026.270,188.660,70%,4.061,3.695,5640,782,0,750,5109,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:00.202,47.99017,-81.85088,1234.1,47.95182,-81.81280,3863.5,3,39,-49,68,0x03,28,4,17,2,-117,-111,16817.57,2631.454,17021.885,75.121,72%,4.077,3.698,5641,783,0,751,5110,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:01.191,47.99017,-81.85088,1234.1,47.95185,-81.81264,3812.4,3,40,-53,69,0x03,28,3,16,5,-104,-118,16830.65,2580.282,17026.981,335.816,72%,4.077,3.694,5642,784,0,752,5111,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:04.194,47.99017,-81.85088,1234.1,47.95197,-81.81221,3655.6,3,37,-51,70,0x03,28,1,17,6,-106,-109,16850.71,2423.553,17023.813,267.066,69%,4.083,3.695,5645,785,0,753,5112,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:05.182,47.99017,-81.85088,1234.1,47.95200,-81.81207,3603.8,3,35,-52,68,0x03,28,3,15,7,-114,-112,16862.85,2371.736,17028.534,106.397,71%,4.083,3.692,5646,786,0,754,5113,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:06.201,47.99017,-81.85088,1234.1,47.95203,-81.81193,3552.7,3,35,-51,69,0x03,28,2,18,4,-110,-116,16873.86,2320.640,17032.414,168.739,73%,4.076,3.695,5647,787,0,755,5114,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:07.192,47.99017,-81.85088,1234.1,47.95208,-81.81179,3498.6,3,35,-55,65,0x03,28,4,14,6,-112,-114,16877.28,2266.477,17028.511,134.061,73%,4.076,3.696,5648,788,0,756,5115,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:08.242,47.99017,-81.85088,1234.1,47.95210,-81.81167,3441.8,3,35,-55,61,0x03,28,4,14,7,-113,-115,16887.47,2209.721,17031.166,119.554,73%,4.083,3.697,5649,789,0,757,5116,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:11.183,47.99017,-81.85088,1234.1,47.95226,-81.81133,3274.8,3,31,-55,55,0x03,28,2,17,5,-115,-117,16888.96,2042.694,17011.793,94.974,64%,4.075,3.696,5652,790,0,758,5117,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:13.191,47.99017,-81.85088,1234.1,47.95236,-81.81112,3165.2,3,32,-54,49,0x03,28,0,17,8,-107,-118,16886.88,1933.074,16996.926,238.533,58%,4.081,3.694,5654,792,0,759,5118,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:14.182,47.99017,-81.85088,1234.1,47.95241,-81.81101,3109.3,3,33,-56,52,0x03,28,1,17,7,-113,-113,16886.39,1877.244,16990.194,119.547,61%,4.081,3.696,5655,793,0,760,5119,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:15.202,47.99017,-81.85088,1234.1,47.95246,-81.81091,3055.0,3,35,-52,51,0x03,28,4,16,5,-110,-121,16886.52,1822.930,16984.413,168.865,62%,4.078,3.694,5656,794,0,761,5120,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:16.192,47.99017,-81.85088,1234.1,47.95254,-81.81080,3000.1,3,35,-54,52,0x03,28,2,20,3,-112,-115,16879.09,1767.979,16971.213,134.075,62%,4.078,3.697,5657,795,0,762,5121,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:17.182,47.99017,-81.85088,1234.1,47.95259,-81.81068,2944.1,3,35,-56,54,0x03,27,2,15,7,-107,-113,16879.62,1711.998,16966.011,238.431,62%,4.080,3.694,5658,796,0,763,5122,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:18.201,47.99017,-81.85088,1234.1,47.95264,-81.81057,2889.3,3,35,-51,52,0x03,28,2,18,4,-109,-109,16880.84,1657.208,16961.786,189.406,64%,4.080,3.691,5659,797,0,764,5123,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:19.220,47.99017,-81.85088,1234.1,47.95272,-81.81046,2834.4,3,34,-56,47,0x03,27,1,16,6,-108,-116,16873.66,1602.277,16949.372,212.427,66%,4.080,3.694,5660,798,0,765,5124,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:20.182,47.99017,-81.85088,1234.1,47.95277,-81.81036,2778.9,3,33,-54,51,0x03,28,3,15,6,-101,-110,16873.58,1546.847,16944.151,475.562,66%,4.066,3.697,5661,799,0,766,5125,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:21.204,47.99017,-81.85088,1234.1,47.95282,-81.81024,2725.2,3,34,-53,59,0x03,28,2,18,4,-110,-108,16874.88,1493.137,16940.624,168.749,66%,4.066,3.694,5662,800,0,767,5126,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:22.191,47.99017,-81.85088,1234.1,47.95287,-81.81013,2670.8,3,30,-54,48,0x03,28,2,20,2,-108,-116,16874.88,1438.688,16935.921,212.442,66%,4.074,3.696,5663,801,0,768,5127,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:23.182,47.99017,-81.85088,1234.1,47.95292,-81.81004,2614.5,3,30,-57,51,0x03,28,2,19,4,-115,-112,16874.36,1382.402,16930.721,94.891,67%,4.074,3.696,5664,802,0,769,5128,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:24.202,47.99017,-81.85088,1234.1,47.95297,-81.80994,2557.1,3,31,-56,55,0x03,28,5,15,5,-116,-122,16873.52,1325.004,16925.303,84.568,68%,4.086,3.697,5665,803,0,770,5129,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:25.191,47.99017,-81.85088,1234.1,47.95303,-81.80984,2528.6,3,24,-18,62,0x03,28,1,16,7,-108,-116,16873.75,1296.470,16923.330,212.428,69%,4.086,3.694,5666,804,0,771,5130,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:26.181,47.99017,-81.85088,1234.1,47.95305,-81.80975,2508.2,3,21,-20,68,0x03,28,1,20,4,-111,-112,16878.33,1276.158,16926.356,150.428,69%,4.082,3.696,5667,805,0,772,5131,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
ElBlastoTr2,2025-08-22,12:38:28.192,47.99017,-81.85088,1234.1,47.95308,-81.80955,2466.3,3,26,-22,90,0x03,28,1,18,6,-109,-112,16900.45,1234.233,16945.304,189.626,69%,4.071,3.695,5669,806,0,773,5132,,0.00000,0.00000,0.0,0,0.0,-50,-2.0
